Name,Username,Date_Posted,Tweet,Reply_Count,Retweet_Count,Like_Count,Relations
"Kelly Miller, #BestSelling #Regency #Author!",@Kellyrei007,May 28,"It's #ReleaseDay! 
“I absolutely loved it!”
“one of the best she has written”
“The Darcy Secret,” a #Suspenseful #PrideandPrejudice Regency #Romance!
On #KindleUnlimited!
#BooksWorthReading #RomanticSuspense
Will a dire family secret lead to Darcy’s ruin?
https://mybook.to/KellyTDS",12.0,63.0,55,love
Hiking Autism,@HikingAutism,May 28,"Stop for a moment each day to sense what nature has to offer, even just outside your window.
Insights post “A Bounty of Color”
https://hikingautism.com/insights--hike-update-news/a-bounty-of-color…
#hiking #autism #nature #disability #hope #walking #outdoors #freshair #selfcare #flowers #writingcommunity #california #love",1.0,8.0,132,love
Londyn Rose,@LondynRose1014,May 28,What's everyone doing for Memorial weekend? #MemorialDay #MemorialDayWeekend #MemorialDay2023 #SundayFunday #cute #love #DogsofTwittter #DogsOnTwitter #Dogsarefamily #America,34.0,29.0,266,love
VPLOVERZ,@parivikas90,May 28,"Thanks #Rajasthan for #love 29May Last in Jaipur 

#Delhi meet and greet you on 30 May ... 

#GoodEvening #sundayvibes",1.0,1.0,26,love
Georgina Muhammad,@SisterGeorgina,May 28,"What keeps Minister 
@LouisFarrakhan
 going? #Love 
@minishmael
 @MosqueMaryam
 #NOISundays",,10.0,12,love
I Love You Coin ($ILUC),@ILUC_US,May 27,"I, $ILUC,  am filled with an overwhelming sense of love, not just for the incredible #ElonMusk but for each and every one of you as well.

#Love is the key that unlocks the true #beauty of life, and together, we can illuminate the world with love!

With heartfelt affection.",1.0,24.0,38,love
SLEEVE,@Sleeve4ever,May 28,Please give e a follow on Spotify and like my top 5 tracks listen if you have time I’ll do the same for you 1000%  #follow #SpotifyTop5 #spotify #SLEEVE #music #PASSION #work #Algorithms #Peace #love #support,12.0,9.0,44,love
The Manic Pixie Weirdo Podcast,@MPWeirdoPodcast,May 28," New Podcast! ""Our Relationship with Guilt and Shame Ft Prof. Liquid"" on 
@Spreaker
 #anxiety #blame #confidence #depression #fear #guilt #healing #love #mentalhealth #narcissist #narcissisticabuse #pain #psychology #recovery #selfacceptance #shame",,54.0,57,love
Robert Ratemo,@4ratemorobert1,May 28,"Dining out.

#art #artist #painting  #acrylicpaint #canvas #brush #reality #dalilylife #painter #artistry #artistic #talent #passion #selfthaught #artistsplatform #selfpromotion #people #nature #followformore #newposteveryday #love #artafrica #painting #artafrica",,6.0,36,love
ric vanderHyde,@bonjourhyde,May 28,"Bonsoir!
Hope you're having a Stress Free day!
#love #peace #compassion",3.0,2.0,6,love
ValerieM,@Valerie8632,May 28,All of them! These are 4 of my favourites of one half of my all-time favourite couple . They will never be replaced. Happily celebrating always #SidlotteWeekend #SidlotteReignsSupreme #SanditonSeason1 #SidlotteForever #LastAustenHero #TrueLove #MemorialDayWeekend2023,3.0,14.0,19,love
Marissa Garner,@M_Garner_Author,May 28,"#ActionAdventure with an #IndianaJones vibe
#KindleUnlimited or ONLY $4
FORBIDDEN LOVE http://amazon.com/dp/B0BHV32FG7

#MemorialDay2023 #MemorialDayWeekend #romance #suspense #romanticsuspense #thriller #mystery #romancebooks #romancenovels #romancereads #paranormalromance #saturday",,3.0,2,love
𓃰.,@ThreadSznn,May 28,"“𝘚𝘰𝘶𝘭 𝘛𝘪𝘦𝘴 “

𝑬𝒑𝒊𝒔𝒐𝒅𝒆 𝒕𝒉𝒓𝒆𝒆:

“ 𝘓𝘦𝘯𝘪 𝘚𝘢𝘯𝘥𝘦𝘳𝘴“

#series #Threads #threadsofthreads #storytime #ThreadsbyTI #FreakyStoryTime #storytimethreads  #Storyx18plus #CoupleGoals #freakymood #trends",6.0,10.0,83,love
BathBody_Shop,@BathbodyShop,May 28,"15% DISCOUNT !!Check out our wooden wick concrete candle - it's perfect for adding a cosy, warm atmosphere to any room. Plus, it makes a great gift!  #candles #homedecor #candlelover #woodenwick #candlemaking #love #home #fragrance #soywax #gift #art  https://bathbodyshop.co.uk/product/large-round-patchouli-dark-amber/…",,4.0,3,love
AmandaRavenscroft_BVS,@AmandaRavenscr2,May 28,"Popular romance by the Author Deborah Kelsey Lazaroff Alpi and other talented BVS Authors too.

Book Link: http://amzn.to/2SpNnSk 

#Romance #eroticromance #vampireromance #monday #romancebooks #mondaymood #mondayvibes #KindleUnlimited #gayromance #DarkRomance #scifiromance",1.0,18.0,14,love
Barbara Longley- proud to be a liberal.,@barbaralongley,May 27,"""I have to admit that this series, predicated on a wounded veterans finding happiness and paying it forward to other vets, really strikes a chord."" 5 stars #Romance https://allauthor.com/amazon/15507/",,3.0,1,love
Nature's Bliss Argan Oil UK,@NaturesBlissUK,May 28,"Argan Soap
It is suitable for all skin types and can be used daily. It does not irritate the skin. Eliminates all impurities. Eliminates accumulated dead skin cells.
Available at http://NATURESBLISSOILS.COM 

#soap #skincare #natural #love #Skin  #beauty #vegan #skincare",,,4,love
technonax,@technonax,May 28,"Funky dancer technonax  session 21 
#dance #music #dancer #love #hiphop #dancing #dancers #party #dj  #art #tiktok #ballet #instagram #instagood #explorepage #dancelife  #viral #fitness #explore #fun #dancersofinstagram #follow #like  #trending #photography",1.0,1.0,2,love
Joy York,@JoyYorkAuthor,May 28,"Genuine Deceit: A Suspense Novel 
Goodreads Reviewer: “Joy York knows how to write a suspenseful novel, keeping you guessing while captivating the reader with a wonderful portrayal of murder, love, and betrayal.” 

#CrimeFiction #Mystery  #Thriller #Romance…",1.0,57.0,42,love
PAMELA WILLIAMS,@williams_pam,May 28,"""Love makes your soul crawl out from its hiding place.""
–Z.Hurston
#BuyArtNotCandy 
Find Art Here: https://3-pamela-williams.pixels.com/featured/pelican-watercolor-pamela-williams.html…

#AYearFotArt #gifts #romance #valentine #love #lovers #Loving #art #artwork #quote #quotes #gift #pelican #bird #wildlife #ValentinesDay #ValentinesDay2023",1.0,38.0,54,love
Kim Troike,@KimTroikeUSA,May 28,"Promotional Tweets!! 

A #tragedy, a #thriller, a #romance …

Read this enigmatic #novel about spying, #surveillance and young coeds as they collide w government n those helping them.",,1.0,2,love
Julie Shackman,@G13Julie,May 27,"Escape this #BankHolidayWeekend for only 99p 
A Scottish Country Escape 
@0neMoreChapter_
 @HarperCollinsUK
 
A new stationery shop, lost love & a handsome, grouchy crime writer #99p #Kindle #weekendreads #AuthorsOfTwitter #romance #escapism 
http://mybook.to/AScottishCountryEscape…",,7.0,5,love
Cherry-Merry,@cherry_merrycom,May 28,"Katerina28 yrs. Old

https://merry-cherry.com/profile.php?ID=2903216…

#cherrymerry #merrycherry #love #mailorderbride #onlinedating #ukrainiangirl #datingonline #onlinechat #onlinelove",,3.0,9,love
Minette Lauren,@lauren_minette,May 28,"#Free #Book! Download for free! Champagne Kisses (Hot in Magnolia) https://amazon.com/dp/B08NFG9VLL/ref=cm_sw_r_cp_api_glt_iymeGbJZJSBDK… 
@minette_lauren
 #humorous #romance #fiction #amreading #amwriting #romancenovels #romanticcomedy #kindleunlimited #romcom #Audible #texas #smalltownromance #ku #magnoliatexas #magnolia",2.0,7.0,7,love
Photo Light Photography,@photolight12345,May 28," Flower 
“Happiness held is the seed; Happiness shared is the flower.”

 Follow For More Details:
https://unsplash.com/s/photos/flower

#flowers #nature #love #naturephotography #garden #beautiful #flowerphotography  #summer #flores #photo #like #flowerpower #roses #gardening",,8.0,12,love
Pastor Joe Basile,@jesustattoos,May 28,"Join Us in Person at First Street Church or on FBLive at 10:15am and then hang around for #baptisms 
http://FirstStreetChurch.Com 

5688 N First Street 
Fresno CA 93710

#HolySpirit #unity #church #Love #God #LoveGod #jesus #bible #baptism #fail #fails #failed #failarmy @firststchurch",1.0,,4,love
Adempskie,@adempskie,May 28,"Ronin Warrior Juvia. 

#fairytail #juvialockser #juvia #art #drawing #animeart #anime #manga #fanart #animefanart #animegirl #animewaifu #waifu #animelover #kawaii #digitalart #otaku #animeartist #animegirls #weeb #cosplay #love #animestyle #roninwarriors #gruvia",9.0,63.0,336,love
Lou-ann Neel,@LouannNeel1,May 27,Sacred offerings for families in mourning; sending love and comfort to all  #love #Family #friends,,6.0,34,love
Blossoms of Hope Foundation,@bohf2017,May 28,"""Nothing fills our hearts with more joy than witnessing the growth and development of children's skills. Every step they take towards their dreams is a testament to their potential. Let's continue to support and nurture their talents, empowering them to reach new heights. #love",,3.0,8,love
Hellsbells,@hellsbelles42,May 28,BODEN Breton Red & White Striped Embroidered LOVE Top UK 10 £19.95 Long Sleeves Pleated https://ebay.co.uk/itm/195785154291?mkcid=16&mkevt=1&mkrid=711-127632-2357-0&ssspo=XIalu1nRQUG&sssrc=2349624&ssuid=nn8hpwkaspg&var=&widget_ver=artemis&media=COPY… #boden #love #boatwear,,2.0,5,love
FloSerious,@FloSerious,May 28,"Please feel free to comment your address if you want $LOVE, a #LOVE based #FTM community token by 
@BidloPerv
 

Also, Sleak is cooking up something special for SkullKrew: 

https://twitter.com/sleak_crypto/status/1661919192336027648?s=46&t=JHR4MuZZolhue0i26oAvrg…
@amber_rhae
 @jonrann
 @Borlean_bosse
 @Bartacus_66
 ",2.0,2.0,5,love
Dramas and Dreams,@TVwithDD,May 28,"Wrote a reflective piece on #TereBin and how the fact that it was  misconstrued as #Romance caused its downfall ..
https://dramasanddreams.com/category/critics-corner/…

Please read and let me know your thoughts ! #Terebin #WahajAli #YumnaZaidi #PakistaniTV 
@HarPalGeoTv
 #MurtasimKhan #Meerasim #Meerab",1.0,5.0,9,love
Gampel Music,@gampelmusic,May 28,"I invite you to listen to my new single:
Rolf Schnyder – Why me (feat. Liam Schnyder)
https://open.spotify.com/intl-de/album/2beuYpn3yAxwYKCE9y5MeN?si=veRHa8tYTKSGw6FP-GRsQQ…

#countrymusic #country #music #nashville #livemusic #singer #singersongwriter #guitar #songwriter #countrygirl #countrysinger #love #countryboy #countrymusiclover",,8.0,8,love
Kari Joys MS,@KariJoys,May 28,"#Laughter is the sound of the soul dancing! #JoyTrain #Joy #Love #Kindness #Quote #Mindfulness RT 
@1228erin",1.0,18.0,22,love
E.H. Wilde,@eh_wilde,May 28,"If you enjoy #food and #wine, you may enjoy #TheMemoriesofEskarWilde, which you can sample here http://tinyurl.com/v585x8ct, as they are one of the major themes. On that note, I just adore this review by T.S.R. Gallagher:

#romance #Paris #suspense #Michelin #BookLovers #foodlover",,9.0,16,love
Lottie CardewMidsummer Magic at Midwynter Hall,@MsLottieCardew,May 28,"Absolutely in love with my new cover! 

Shamelessly inspired by Jane Austen's EMMA. . .
#MidsummerMagicAtMidwynterHall coming soon (preorder only 99p/c)

https://mybook.to/MidsummerMagic

#RomCom #Romance #CoverReveal",5.0,14.0,20,love
Diane Crittenden,@dcrittenden78,May 27,"#POstables #TruthBeTold S:I have no plans to leave, if it matters. O: It matters. #SSD matters to all who watch it. We want more. We deserve to be heard and to be answered. #LisaHamiltonDaly #WonyaLucas 
@RandPope
 @SamanthaDiPippo
 @ElizabethYostHC
 @hallmarkmovie
 #RenewSSD #Romance",,14.0,20,love
JeejeeCheeks,@JeejeeCheeks,May 28,"It seems Satan is ready to share some things .

Check out ""Chapter 25.1 - The Devil's Resolution"" from The Colour Of Your Heart on Tapas:
#romance #fantasy #mystery #demons #big_reveal",1.0,2.0,3,love
Stephanie Wood loves the AEGEAN SUN,@AegeanSunSeries,May 28,"Welcome to THE KAFENION where you'll find Jane and Helen hoping for some fun and romance, while Georgina is searching for answers from the past...

#amreadingromance #holidayreads #Summer2023 #familysaga #relationships #coffeebreak #bookclub

https://amzn.to/3jHavqv",,4.0,5,love
"Jenna Barwin, Author",@JennaBarwin,May 27,"If you like romance, #vampires and plot twists...

FREE to #KindleUnlimited subscribers!AMAZONhttp://bit.ly/DarkWineatMidnight…

#paranormalromancenovels #PNR #vampirestory #darkfantasy #vampire #ku #paranormalromancereaders #fantasy #vampireromance #paranormalromance #romance",,4.0,1,love
Popsolomon Kuofuoy TOPIC,@TPopsolomon,May 27,"Less Talk More Doing: Charity work in Namuwongo ghetto area ,By 
@HouseofLove111
 #Love #charity #Dreign",,5.0,14,love
Jackie,@jak_ie,May 28,This is just beautiful #Dementia #Memoryloss #inclusion #love #Laughter #Patience #Kindness #ASocietyThatCares,1.0,2.0,4,love
All On Fire Books and Author Promotions,@AllOnFire,May 28," #READ #FREE via #KindleUnlimited #Book 
 #Prime #Paperback 

Fumble: a best friend's sister college football secret romance (X's and O's Book 4)
#NEWRelease by Allie Lasky https://amzn.to/3WajZOn

#LoveToRead New Adult & College #Romance",1.0,4.0,2,love
Zina Abbott,@ZinaAbbott,May 27,"Saturday Snippet: “Meat for the Stew Pot”
From CLARA by Zina Abbott
Prairie Roses Collection Book 25
#histfic
#historicalfiction
#sweetromance
#cleanreads
#HistoricalRomance
#westernromance
#Romance
#ChristianRomance
https://zinaabbottbooks.blogspot.com/2023/05/saturday-snippet-meat-for-stew-pot.html…",,2.0,,love
Twirling Sleepy Book Princess,@Mehsi_Hime,May 27,"A new Cover Lover Saturday is now up! Today De Kus by Santa Montefiore.
https://twirlingbookprincess.com/2023/05/cover-lover-saturday-de-kus-by-santa-montefiore/…
#bookbloggers #blogging #coverlove #italy #family #romance #novella #booktwt #BookTwitter
@BlazedRTs
 #ITRTG 
@BloggersHut
 #bloggershutRT #TRJForBloggers 
@OurBloggingLife",,4.0,,love
Jeff Botzenhart,@JBotzenhart,May 28,"Until the end of time and then beyond
#scifi #steampunk #romance #paperback #ebook #Kindle #readingforpleasure #booklovers 
@LuminosityPub
 
https://amazon.com/dp/B01N9WAJR6",,9.0,6,love
Aurora,@Aurora21131,May 28,"Psychic Medium Aurora Is Online and Available On Zodiac Psychics. Untangle The Mystery Must Be 18 and Over To Chat. https://zodiacpsychics.com/?code=MYUSER&advisor=CRE4U5VL…
#psychic #clairvoyant #medium #tarot #tarotsymbols #love #relationships #intimacy",,2.0,,love
Minette Lauren,@lauren_minette,May 28,"#Free #Book! Download for free! Champagne Kisses (Hot in Magnolia) https://amazon.com/dp/B08NFG9VLL/ref=cm_sw_r_cp_api_glt_iymeGbJZJSBDK… 
@minette_lauren
 #humorous #romance #fiction #amreading #amwriting #romancenovels #romanticcomedy #kindleunlimited #romcom #Audible #texas #smalltownromance #ku #magnoliatexas #magnolia",,9.0,6,love
SoyNanaWe,@nanaart20,Jun 4,"I haven't seen the movie (yet) and I already ship these two(?)
Uncensored image: Miguel O'Hara x Peter B. Parker  https://privatter.net/i/7191045
Semi censored: https://pixiv.net/en/artworks/108732256…

#AcrossTheSpiderverse #MiguelOHara #PeterBParker #ship #love #SpiderVerse",3,71,"1,131",love
Dava Moms,@DavaMoms,Jun 1,"Do you think i'm lovely ? Yes or no ?

#relationship #love",485,95,"2,378",love
Bożena No DM,@Boena79950810,Jun 1,"Good morning everyone.
#TwitterFriends
#Love",70,140,"1,493",love
DailyNoah.com,@DailyNoahNews,May 29,"Should Kevin McCarthy Be REMOVED As Speaker? https://wltreport.com/2023/05/29/should-kevin-mccarthy-be-removed-as-speaker/… #love via 
@DailyNoahNews",86,88,309,love
Kari Joys MS,@KariJoys,Jun 2,"Be a Good Person! #JoyTrain #Joy #Love #Kindness #Quote #ChooseLove #Mindfulness RT 
@Dianne__LadyD",4,31,52,love
Mimansa Shekhar | मीमांसा शेखर,@mimansashekhar,Jun 4,"Recently, I was thinking how #SPBalasubrahmanyam's voice is kinda instrumental in cementing #SalmanKhan's career in 1990s. Not taking away their hits in Rajshri films, Saajan etc, #SaathiyaTuneKyaKiya tops my list.
SK and #Revathy's beautiful pairing in #Love
Co-singer: #Chithra",23,47,325,love
Ghettokids_tfug,@ghettokidstfug,Jun 4,"Today is a Special Day for Us, for  Uganda and Africa,  we on the 
@bgt
 Finals Tonight! We are on at 7:30pm GMT, and 9:300pm EAT. We got this! 
-
To our UK fans, Please Vote for us we need to bring this home! #inspireghettokids #ghettokids #love #bgt  #britainsGotTalent",52,259,"1,820",love
FoxFairyProject(44.4%),@FoxFairyProject,May 31,"Fox Fairy bestows blessings.

Fox Fairy has gathered enough power from the believers' faith to send a love spell.

OAT:
https://galxe.com/foxfairyproject/campaign/GC4eZUNnXX…

Enter
Explain your ideal partner criteria

Fox Fairy's OAT will ensure you find your ideal partner

#LOVE",337,734,749,love
k.c.reeves_lover,@turalsima,Jun 3,Good morning #life  #love #friends #KeanuReeves,,5,49,love
S♡Boż♡ena.No DM,@Stellmacher20,Jun 3,"Beautiful 
#TwitterFriends
#Love",5,90,599,love
Jex Cupid! Bree,@QueenMe90_,Jun 3,"Dex:”You are special, once in a lifetime, and the thought of losing you scares me because I am in love with you, Josslyn!”   #Jex #TrueLove #DynamicDuo #TheChemISTheChem!!  #GH 
@RealEdenMccoy
  @EvanHofer",1,6,55,love
Jenny From the Block,@Jeanna350,Jun 1,"Hell Comes to Frogtown 1988 
#RelationshipGoals ",21,25,277,love
shikoshiii▲ I love HanaNene ▲,@shishilovesarts,May 31,"Kisses
#HanaNene #Hanakokun #hanako #yashironene #YASHIRO #tbhk #jshk #jibakushounenhanakokun #toiletboundhanakokun #jshkfanart #FANART #ART #digitalart #art #love",7,86,380,love
Kinoko and the Cult of Galaxy,@cultofgalaxy,May 30,"""Oh m gee guys they should just like kiss already X X X""

#cutecouples #Harpettelovesyou #followmyinstagram #KupetteandKinokoFOREVER #CuteAF #Truelove #happycouple",14,85,320,love
Vera Bell,@VeraBellAuthor,Jun 4,"#ShamelessSelfpromoSunday 

Day 1 of my BookBub Featured Deal

P.S. I’ll post a photo of an adorable animal for every RT 

#WritingCommunity #ReadingCommunity #BookSale #TBR #bookbub #love #RomanticSuspense #ebook #RomanceReaders #timetravel",33,29,44,love
Viktor Rhys,@viktorrhys,May 31,No mission is impossible #love #bigcats #animals,,1,,love
Peter Your Boyfriend,@Peteryourbf11,May 31,Peter Your Boyfriend Comic! #comic #art #love #cute #YourBoyfriendfanart,2,2,60,love
Zee,@growingupzee,Jun 2,"Remembering Zee, in all of her glory.  #CatsOfTwitter #love",7,26,203,love
Aurellia ♡☆♡,@Aurellia42,Jun 4,"Caffee Pause.
Follow Me 
#Love
Love you all 
#Beautiful",5,100,"1,188",love
R.N@turebeauty2,@R__Naturebeauty,May 30,"For you my friends 
#rose #love",2,64,124,love
chika,@chikadancesalot,Jun 3,"Typhoon was gone.
The blue sky and fresh air returned.

My heart bloomed.
I owe you.
Perhaps I took things too seriously.
I can’t take back my mistakes,
I lost long time.
There’s no use regretting it.

Lightly, softly 
I fly, humming, dancing.
I hope it’s not a good-bye.

#love",4,7,40,love
