Name,Username,Date_Posted,Tweet,Reply_Count,Retweet_Count,Like_Count,Relations
Hussein Idow Ali,@HusseinidowAli,May 19,"Just had a delightful evening with my esteemed state president H.E 
@Laftagareen
 in Mogadishu, Somalia. It was a pleasure to share laughter and a good conversation with a true leader. 
#Somalia #Leadership #Friendship",9.0,28.0,176,friendship
BHSSoftball,@BHSSoftball2019,May 17,"A BIG THANK YOU to our seniors for their hard work, dedication, and leadership they continue to bring to the BHS Softball Program!  These traits will carry you far in life! We wish you all the BEST! 

#bestteammates #thankyou #family #B1 #bhssoftball #burnsville #friendship",,2.0,23,friendship
akhila,@wordsandnotion,May 18,"Freedom
Faith
#friendship ",2.0,,22,friendship
Kay Maynard,@brook_cottage_,May 18,"They have a new garden chair!!! 
#Dachshund #ragdoll #bestfriends",5.0,9.0,134,friendship
Deep,@Randeepxduniya,May 18,Happy birthday #ShivangiJoshi #ZainImam #HappyBirthdayShivangiJoshi #RandeepRai #Randeepians #bestfriends,,10.0,19,friendship
Queen Aminata クィーンアミナタ,@amisylle,May 18," If your love isn’t giving this energy then we don’t want it 
.
http://Patreon.com/Queenaminata 
#couplegoals #friendshipgoals #lovegoals #sockabomb #africanwomanwrestler #queenaminata",11.0,15.0,200,friendship
aida,@aidelre,May 18,"we blew the judges away with our creativity and innovation! 6 GOLDs and 2 SILVERs on Penang International Invention, Innovation and Design.  
we're definitely doing a happy dance! we made it possible together!  #FriendshipGoals #PIID2023 #AwardWinners ",2.0,2.0,9,friendship
Cardiff Demons RLFC,@CardiffDemons,May 18,"Team News 

Here’s our 21 strong squad taking on 
@FevRoversRLFC
 this Sunday



#WomensRugbyLeague #CardiffDemons #ChallengeCup #Group1 #Round3 #Fixture #Clash #SquadAnnouncement #SquadGoals #TeamNews #KweensOfTheSouth #NorthMeetsSouth #UppaDemons #LetsGo",2.0,5.0,12,friendship
Metal Ninja Studios,@MNinjaStudios,May 19,"It's our last team member post! Our social media manager, 
@blakesbuzz
 is the newest member of Metal Ninja Studios! He builds hype in all the right places, and we're stoked to have him on the team! #squadgoals",,5.0,11,friendship
Unicorn-Dragon QUEEN,@Elley_Ray,May 18,"The ponies are Coming!!! See you all 
@Seaquestriafest
 this weekend in beautiful Baltimore! Let the #Magic #BingBong Begin ! #MLP #Mistmane #Friendship #Celebration ",4.0,4.0,34,friendship
Lefty Len Climate Change Resister,@Len_Future,May 19,Oh my gosh! I’ve missed seeing you dear wonderful sister resister Jackie! This makes my day dear fabulous friend! Thanks so much!! I wish you & all resisters a wonderful weekend! Having great friends like you makes life so much better! #Friendship #StrongerTogether,2.0,4.0,12,friendship
ADI,@AnimalDefenders,May 18,"David & Easy, rescued from circuses in Peru & Colombia, relax at the #ADIWildlifeSanctuary. Their #friendship has grown since we united them last year.
To #adopt them & help support their care:
US $ …https://animal-defenders-international-shop-usa.com/products/lion-family-adoption-david-and-easy…
UK £ …https://animal-defenders-international-shop.com/products/lion-family-adoption-david-and-easy…",5.0,51.0,303,friendship
Nursery at Croxteth Primary,@MrsNash16,May 19,"It was lovely to bump into our friends 
@hg_nursery
 at the farm! #friendship 
@CroxtethC
 @hgprimary
 @RainbowEduMAT",1.0,3.0,15,friendship
Bitsy Boutique Gift Shop,@bitsyboutiqueuk,May 18,"Share Your Love! 

#sharelove #love #loveeachother #friends #lovers #bestfriends #giveaway #hug #kiss #hugging #grow #lovegrows #shareyourself  #supportwomen #supporteachother #independentwoman #wesupportsmallbusinesses #wewanthandmade #wewantsmallbusinesses",1.0,6.0,18,friendship
✩𝒳𝓍𝒵♡𝓂𝒷𝒾𝑒𝒥𝑒𝓈𝓈𝓍𝒳✩,@ZombJess,May 19,"Look who came to visit all the way from Canada  
@MagicalApple90
 #twitchstreamer #twitchfam #canada #420community #gamer #weedsmokers #FriendshipGoals #thc #ganja",,2.0,16,friendship
Angeliki in NYC( Vote Biden/Kamala in 2024  ),@ellinidata,May 19,"I have no followers but FRIENDS here! thank you!
“Friendship marks a life even more deeply than love. Love risks degenerating into obsession, friendship is never anything but sharing.” #friendship",8.0,1.0,34,friendship
Macja Preja,@MacjaPreja,May 18,"Senior madam Popi wishes everyone a lovely evening. 

http://PayPal.me/macjapreja

SMS 1919 MUCKE5

#macjapreja #adoptdontshop #catsoftwitter #beauty #animalshelter #sheltercats #catlover #SeniorCat #OldieGoldie #bestfriends #bestfriends",2.0,2.0,17,friendship
All Elite Wrestling,@AEW,May 20,"A complicated history between #BestFriends 
@sexychuckiet
 @trentylocks
 and 
@WheelerYuta
, indeed

Watch #AEWRampage on TNT!",6.0,94.0,336,friendship
"Angela Barnes, M.Ed.",@AngelaBarnes09,May 19,"@BenDavisNGC
 @NGC_University
 @BestBuddiesIN
 Chapter had an amazing year of fun year of #friendship! #inclusion #NGCPride #wearewayne",,6.0,15,friendship
Orchard Corner Alpacas,@Orchard_Alpacas,May 19,"So Ebony's cria now has a name .......
meet Orchard Corner Minnesota #fridaymorning #goodmorning #friendship",,2.0,39,friendship
Paula Moses,@Yorkie7,May 19,"𝕎𝕒𝕟𝕥 𝕥𝕠 𝕓𝕖 𝔹𝔽𝔽'𝕤??

Trixie is all in for being friends with Rose but Rose isn’t so sure! 
Trixie is still in shark teeth phase! LOL
#dogsoftwitter
#bestfriends",5.0,1.0,45,friendship
InterSaga,@inter_saga,May 16,"Having twin boys is truly special Here they are, two weeks old, and already holding hands  #twins #bestfriends",4.0,,17,friendship
Daisy the Malti-pom,@daisy_pom,May 19,"Flynn,…my special Twitter crush, crossed thebridge today. His smile made us smile. He shared his life on Twitter & strangers from afar became friends. He was loved so much by his mums & they are in our thoughts today. 
#friendship #dogs #dogsoftwitter 
@FlynnTheRescue
 #OTRB",188.0,138.0,"1,393",friendship
J. A. Andre,@JaAndre13,May 18,"Someone's playing tricks on Emily's mind or did she really kill her own aunt?
https://amazon.com/dp/B0C3WL72PS
Read ""The Ancestral Tree"" and go through:
#timetravel 
#magic 
#friendship 
#Romance 
#fantasy 
and many more...

#WritingCommunity #goodreads  #books #Readers #Loreen #Tatoo",,6.0,11,friendship
Sanctuary Runners Ireland,@SanctuaryRunner,May 19,"Super article in 
@TheEchoOnline
 about our new group at the wonderful Dodder Valley parkrun in Tallaght! 'We see the person, not the label'!

#RunAsOne #SanctuaryRunner #NowMoreThanEver #Solidarity #Friendship #Respect 
@sdublincoco
 @GaryGannonTD
 @DubCityCouncil
 @joefingalgreen",,7.0,19,friendship
James Price,@JPriceCartoons,May 17,"What could Susie be upset about?

Whatever it is… Wayne and Rita are here to cheer her up.

#cartoon #drawing #illustration #artwork #art #digitalart #cute #girl #cutegirl #wolf #wolves #cheerup #cheeringup #helpingothers #friends #friendship",1.0,4.0,23,friendship
Dr Angela Flynn -Refugees Welcome,@angevf,May 16,"Gorgeous evening for a run with the awesome 
@SanctuaryRunner
 of Cork. The prep for the 
@TheCorkMarathon
 #10for10 #Cork #RunningCork #Solidarity #Friendship #Respect  
@SanctuaryRunCor",,5.0,28,friendship
Worker Power,@WeAreWrkrPwr,May 18,"Knocked >70k doors
Talked to >16k Tempe voters
ID'd >8k ""No"" voters
Made plans for our supporters to vote

Changed the convo abt econ. dev in AZ
Challenged electeds to center econ. policies on the interests, needs, & opinions of everyday working families #squadgoals",,4.0,6,friendship
Metal Ninja Studios,@MNinjaStudios,May 18,"Next up on meet the team is 
@mattkrotzer
! Matt is another one of our designers and letterers. He knows how to make the insides and outsides of a comic look like a tasty treat, and he can help make your Kickstarter campaign page look pretty great too! #squadgoals",,3.0,8,friendship
Mrs Hamilton,@NDHS_MsHamilton,May 19,"Wow - what a 3 days it has been! P7 have been fantastic and we are already still so proud of you. We can't wait until you join us full-time in August. Well done, everyone!  #friendship 
@ndhsglasgow
 @NotreDamePri
 @Stjosephpri
 @stpatrickspri",1.0,3.0,18,friendship
Roonie the Rabbit,@rooniecomics,May 17,I'll get to the bottom of it one day. #comics #comicstrip #friendship #love #self-confidence #talkingintrees #bunnies #squirrel https://rooniecomics.com/comics/why-do-you-love-me/?utm_source=twitter&utm_medium=social&utm_campaign=post&utm_content=rooniecomics…,1.0,6.0,44,friendship
John Matthews,@UNDERCOVER_JM,May 16,How Kevin hasn’t received a knighthood yet is beyond me. #Friendship ,9.0,7.0,65,friendship
Sanctuary Runners Ireland,@SanctuaryRunner,May 16,"Will you look what arrived at our HQ today!  New running tops including our funky new singlets! 

If you'd like to run in one of these & show #Solidarity #Friendship & #Respect with all in our community including asylum seekers & refugees email us to: Info@Sanctuaryrunners.ie",,11.0,27,friendship
Rosie Harvey-Coggins,@rosie_h_c,May 19,"LABOUR LICHFIELD-RRRREADY!!!!(said in a scotch accent a la Gladiators) #lichfield #squadgoals 
@LGAcomms
 @WMLabour
 ",1.0,6.0,22,friendship
ANKI JAIN,@Peaceofmind0135,May 19,"True Friendship is no less than  lifetime achievement award 

#FriendshipGoals #SentiAapa #Love #LoyalityIsRoyalty",7.0,3.0,11,friendship
HaiThuy Nguyen,@HaiThuyNguyenMD,May 18,"Big thank you to 
@SocPedRad
 & #SPR2023 for great #pedsrad #education #research & #friendship. I wished I was able to reconnect with more of my favorite people during my short, but sweet trip. Until next time!",,2.0,37,friendship
Gauranga Das,@GaurangaDas,May 18,"Everyone easily gets a friend with one can party and have fun.

But to find a friend with whom one can connect spiritually is quite rare. Do you agree?

#friends #friendship #truefriends #friendship #friendshipgoals #friendshipquotes #bestfriends #bestie #krishna #harekrishna",9.0,28.0,115,friendship
The Jewish Destiny,@DestinyJewish,May 18,"#Independence is independence from our #egoism, when we can rise above it and show this example to all the nations of the world how to live in connection, in #friendship, and in mutuality. Everyone will want to follow it. #Jews #Israel",1.0,3.0,11,friendship
Jason Kolo,@JasonKolo4,May 18,Great Smoky Mountains National Park! #Oliver #dogs #bestfriends #dogsoftwitter #DogsOnTwitter #Travel #travelphotography #photography #photographer #nature #NaturePhotography #getoutside,2.0,11.0,40,friendship
Macja Preja,@MacjaPreja,May 18,"Senior madam Heidi has been with her foster family for one month now and she's doing well. She sends everyone her love. 

http://PayPal.me/macjapreja

SMS 1919 MUCKE5

#macjapreja #catsoftwitter #beauty #animalshelter #sheltercats #catlover #bestfriends #SeniorCat  #tuxie",,4.0,13,friendship
Goldenagehollywood,@oldmovieactress,May 17,"""Talk about a wild dinner guest  Tippi Hedren proves that nothing can come between her and her beloved lion companion. #FriendshipGoals #UnlikelyDuo"" https://bit.ly/2MfXpkn",,11.0,46,friendship
The Better India,@thebetterindia,May 19,"Picking up right where they left off.
Watch this beautiful moment of two best friends reuniting after 5 decades 

VC : @gogopikagone

#Bestfriends #Reunion #Love #Friendship",1.0,15.0,98,friendship
Inspiration by John,@LifeWithJohn,May 19,"It takes a long time to grown an old friend, make sure to treasure them! ~ #TrueFriends",,5.0,4,friendship
Suzi Day,@suziday123,May 19,Friday Friendly Reminder… It’s the friends we meet along the way that help us appreciate the journey.  #friendship #FridayThoughts #fridaymorning #FF #Friends,6.0,16.0,52,friendship
ContempraINN,@CONTEMPRA_INN,May 19,"Sweet Innocence  Play with a Pal #Fun #FridayFeeling #BestFriends 
@istanbulmu9
  @CONTEMPRA_INN
 ",1.0,9.0,30,friendship
Inspiration by John,@LifeWithJohn,May 19,"The making of friends who are real friends, is the best token we have of a man's success in life.- Edward Everett Hale  ~ #TrueFriends",1.0,3.0,6,friendship
Jaye Madison,@jayemadisonband,May 20,"Listen to the next four songs off our debut album! Our second EP, MIRЯOR: Vision is OUT NOW! #debutalbum #duo #nashvilleunderground #debutep #newmusicfriday #newmusic #discovernewartists #womeninmusic #originalmusic #singersongwriter #bestfriends",2.0,3.0,13,friendship
areadersheaven,@areadersheaven,May 17,"""Monday's Not Coming"" by 
@WriteinBK
 is on #sale for $2.99 via 
@KTegenBooks
Get your copy here: https://amzn.to/3Ile8QB via 
@amazon
 
#YABooks #YAlit #mystery #friendship #class #race #girlhood #loss #abuse #secrets #gentrification",1.0,4.0,10,friendship
tadeo,@wlwdiplopoda,May 19,gifs of random ass animals being buddies are so important to me check this shit out #friendship,2.0,4.0,24,friendship
SUMAN,@Su_man19,May 19,"If you want to shine like a sun, first burn like a sun.

Come and join Night Space 

#Songs #Music #Friendship",2.0,7.0,30,friendship
TaTanisha Stevenson,@totstevenson,May 19,"All of my favs were in the building for the 
@LancasterISD
 EOY Celebration  Life is Better When You’re A Tiger! #squadgoals 
@CherishPipkins
 @YvonneMThornton
 @RenetaPerkins
 @LJohnson_CA53
 @Bree3Broussard",,4.0,13,friendship
Vinod Kumar,@viniku15,May 20,"""In medical school, having a real friend is a true blessing. Someone who understands the ups and downs of this journey, who supports you through the tough times, and who celebrates your successes with you. Thank you for being that friend!  
@lachman_sodho
 
#friendship #medschool",3.0,,25,friendship
Vicky Whedbee,@vicky_whedbee,May 17,"A whistle marked the end of play and medical personnel rushed onto the field, with Chad leading the way.
Cole's dad asked, ""What happened? What did I miss?""

http://relinks.me/B01M0JJNLP

#suspense #WritingCommunity #lovestory #friendship",,32.0,22,friendship
𝕎𝕒𝕟𝕕𝕒 ‚ℤ𝕚𝕝𝕗𝕤𝕥𝕒𝕣‘ 𝕄𝕖𝕚𝕛𝕖𝕣,@Zilfstar,May 19,"#Yeeeaaahhhhh finally we met! My 
@davidcaruso1
 friend 
@MartinaRosemann
 #Freundschaft #Friendship",6.0,1.0,19,friendship
All About Kashmir,@wakashmir,May 17,"A place is only as good as the people in it, so is the Kashmir and people in it.
•
•Credits : #bhutt_shahid
•
#reelitfeelit #feelitreelit #reels #reelitin #reeltoreel #reelsIndia #kashmir #djiglobal #shootday #reellife #peace #friendship #reelsIndia #reelit #reelit #srinagar",1.0,2.0,22,friendship
Daniel Kapp,@DanielKapp,May 19,"Honored to deliver the laudation at #ZionistFederation's #TheodorHerzlPrize presentation to Ambassador 
@RodgoldMD
. Under his dedicated leadership, relations between  and  are stronger than ever. Congrats, Mordechai, on this well-deserved recognition! #Diplomacy #Friendship",1.0,1.0,15,friendship
Ruth Riha,@RuthRiha1,May 19,"My last awards with 
@millipatel
  I will never say goodbye- we will be in touch the rest of our lives.  Milli, you are amazing, caring, and a light. Thank you for being my sidekick 
@BPE_Broncos
 these last 4 years. I wouldn't have made it without you! #friendship",7.0,3.0,53,friendship
Jennifer Ash,@JenAshHistory,May 18,"Not sure whether to buy a #romcom or a #crime novel?

Romancing Robin Hood ticks both boxes.

""This book is so much fun.""

https://amazon.co.uk/dp/B079J2WX55/ref=sr_1_1?s=digital-text&ie=UTF8&qid=1517564497&sr=1-1&keywords=Romancing+robin+Hood……

https://amazon.com/dp/B079J2WX55/ref=sr_1_1?s=digital-text&ie=UTF8&qid=1517564706&sr=1-1&keywords=Romancing+Robin+Hood……

#modernromance #medieval #RobinHood #fun #guineapigs #friendship #Crime #TimeSlip",,4.0,5,friendship
The Megacity Metaverse,@The_Megacity,May 18," Friendship blooms when you find someone who truly gets you. 

 Join the Megacity community and connect with kindred spirits! 

Follow 
@The_Megacity
 for a world of endless possibilities! 

#Friendship #Community #FollowUs
@NRVNAFARMS
 @HoneycombHydro
 @TheCannaManNFT",3.0,6.0,9,friendship
Choice Music,@ChoiceMusicLA,May 19,"Us and who

#CryingInLonelySouls
#FriendshipGoals",11.0,2.0,65,friendship
xD,@xD_DoubleDates,May 19," RACE TIME

Catch 
@Alchemy_03
 @JustEllieWillDo
 @tealful
 & 
@JayStar_92
 tonight for our first official xD double date stream!

We’ll be playing #LEGO2KDrive thanks to 
@2K_ANZ
. 

See you in Bricklandia! 

#SquadGoals #DoubleDateStream",,3.0,6,friendship
Peterock Sadiq,@onepeterock,May 19,Cultivate relationships that fosters your greatness. #friendship #relationship #building,,3.0,9,friendship
"Angel Mushu, Zinny, Winny",@mommasboymushu,May 18,"Dear Sue, Tiki & family 
@paco5775
 THANK YOU for the sympathy card & sweet message that you wrote. Thank you for the beautiful keychains that you had made in memory of my precious boy. You are such wonderful friends. Love Angel Mushu  & momma Mitzi  #friends #friendship #love",3.0,1.0,74,friendship
Richard Frediani,@BBCFrediani,May 15,"A beautiful recreation of an amazing moment by Oscar winner Charlie Mackesy…

Rob Burrow & Kevin Sinfield 

 #friendship",2.0,3.0,23,friendship
•ĐɆ฿Ɽ₳•,@RoseVioletDeb,May 18," The World is filled with people who, no matter what you do, no matter what you try, will simply not like you. But the World is also filled with those who will LOVE You fiercely. The Ones who love You, they are your people 

#Love #Caring #Friendship #SelfWorth #YouMatter",,2.0,10,friendship
De Smet Jesuit High School,@DeSmetJesuitHS,May 16,"Congratulations to our 
@DesmetGolf
 #Spartans on a great run at 
@MSHSAAOrg
 #State (8th overall) & a great season 

#ThankYou Seniors for 4 great years #BestFriends 
@DeSmet_ADBarker
 @STLhssports",,1.0,17,friendship
Michelle Williams,@YrTimeToShine,May 19,"We all have a need to belong but which qualities truly define a true bond?  In my #newblog, I attempt to unravel this profound question: Give it a read: https://yourtimetoshine.life/the-power-of-friendship-steps-to-building-strong-connections-part-1/… #WritingCommunity #writerscommunity #blogger #blogging #blog #writersoftwitter #writerslift #Friendship",,6.0,6,friendship
Cassidy Janson,@cassidyjanson,May 18,"Happy Birthday TO THE ONE AND ONLY Miriam Margolyes. You’ve been a huge supporter of me & my work and I treasure our friendship. You’re a woman who defines beating your own drum
Have the best birthday Mimm. 
Love always. 

#miriammargolyes #happybirthday #friendship  
@MMargolyes",,1.0,50,friendship
Jenny Kane,@JennyKaneAuthor,May 19,"Take a kick through the leaves at #MillGrange

This week I'm sharing a tiny taster from Autumn Leaves at Mill Grange

http://jennykane.co.uk/blog/tiny-tast…
@AriaFiction
 #series #RomanceRead #series #romcom #archaeology #friendship #Somerset #Conrwall #Exmoor",,4.0,6,friendship
Devonshire Freemasons,@DevonMasons,May 19,"2023 Carol Service Read more  https://buff.ly/3ImcIFe 

#freemasonry #freemasons #Integrity #Friendship #Respect #charity #giving #donation #support #grant #local #devonshire #oneorganisation #RoyalArch @unitedgrandlodgeofengland",1.0,5.0,18,friendship
Devonshire Freemasons,@DevonMasons,May 18,"Bill Vincent, Star of the Ceremony Read more  https://buff.ly/3WmsSo4 

#freemasonry #freemasons #Integrity #Friendship #Respect #charity #giving #donation #support #grant #local #devonshire #oneorganisation #RoyalArch @unitedgrandlodgeofengland",,3.0,22,friendship
Jersey Youth Service,@JsyYouthService,May 19,"MY TIME PROJECT #youngcarers 

Saturday's are busy with stuff! 

Last week's delicious choc chip cupcakes, pancakes, arts, crafts & Mario tournaments too 

More info below on our young carers project 
#YouthWork 
#friendship
@GovJsyCYPES",,5.0,4,friendship
Princess General Alethea Kontis,@AletheaKontis,May 19,"It’s 
@ShvetaThakrar
 Day!  Come help me celebrate #FriendlyFriday – https://patreon.com/posts/83195516

#sharethelove #sharethesmiles #inspiration #optimism #magic #writing #art #friendship #family #patreon #bookreccs #FriendlyFriday #PrincessAlethea #ShvetaThakrar #IntoTheMoonGarden",,3.0,5,friendship
Superbook,@SuperbookTV,May 18,"Lazarus is a dear friend to Jesus.  Do you also have friends who are close to you?

Read more about their friendship! Download the Superbook Bible App: https://go.cbn.com/uHuz #SuperbookClips #BibleVideos #Friendship",,10.0,37,friendship
Whats Your Spaghetti Policy?,@SpagPolicyPod,May 19,"*NEW EPISODE*
(Planned Obsolescence)
Check us out on iTunes, Spotify, etc or directly at https://podbean.com/eas/pb-62rkj-14112b5… 

#podcast #kickstarter #SpaghettiTop5 #spaghetti #gojira #friendship #NewEra #trending #polardestroyer",,8.0,9,friendship
Sing in the City,@Singinthecity,May 16,"Join us and take part in these types of events 
@theusherhall
 @edfringe
 busks and more 
With 
@HanleyandBaird
 band
This is Venus made famous by 
@VivaBananarama
 
#choirsnearme
#mentalhealth
#friendship
#familywechoose 

https://youtu.be/4KZYjVtD9_k",,6.0,9,friendship
Natalia_Molina,@Prof_NataliaM,May 20,"Gloria Molina hanging with her fellow Chingonas takes #SquadGoals to a whole new level. Puro corazón in this story. H/t 
@GustavoArellano
#EPD dear Gloria ",1.0,3.0,16,friendship
R.Nature Beauty1,@R_naturebeauty,May 15,"Beautiful friendship always enhances our mood 
#FriendshipGoals 
#friends",2.0,75.0,137,friendship
The Where True Love is Movement,@WhereTrueLoveIs,May 14,"To ALL who nurture. Happy mothering day. 
#MothersDay2023 #lgbtqia #petparents 
#transmasc #trans #transgender #stayathomedads #friendship #All",6.0,125.0,265,friendship
FanologyPV,@FANologyPV,May 16,F R I E N D S H I P    #TheLegendOfVoxMachina #friendship,,13.0,58,friendship
whisky,@WhiskyKilt,May 15,Hilarie and Danneel supporting each other are pure #FriendshipGoals #SaveTheWinchesters,1.0,34.0,145,friendship
Sofia Coppium,@indianloonie,May 14,This is the squad team #vibe for May  #squadGOALS,5.0,1.0,25,friendship
Munaf Patel,@munafpa99881129,May 13,"Meri Dosti Meri Jaan !!!
You guys tag ur friends 
#friendship #love #Brotherhood #BrothersLove",4.0,6.0,220,friendship
Paola Dazzan,@paola_DZN,May 15,"Just as ⁦
@SIRSGlobal
⁩ conference comes to an end, thinking of the many wonderful moments shared with friends and colleagues, a lovely picture here with my dear Kim Do! Meetings are about #science but also #friendship and fun!",,3.0,65,friendship
BBC Breakfast,@BBCBreakfast,May 15,"A wonderful tribute from Oscar winner 
@charliemackesy
 to Kevin Sinfield & Rob Burrow

#friendship",23.0,162.0,"2,435",friendship
CariMurph,@carimurph,May 13,"I adore you 
@SammisUniverse
 thank you for being my best friend and always looking after me <3 you rock! Thank you Destiny the game for bringing us together! #bestfriends #sammisuniverse 
@DestinyTheGame
 @DestinyGameUK
 @Bungie",6.0,4.0,22,friendship
The Snoopervisor / Wilma,@WilmaBenton19,May 15,"HOORAY! Nash got to come over today! We played tug-o-war and bitey face and had ice cream. He couldn’t stay long but it was wonderful to see him. 
#dogsoftwitter #bffs #reunited",38.0,22.0,657,friendship
All Elite Wrestling,@AEW,May 11,"It's an Open House Match for the #AEW World Trios Title! Champions #HouseOfBlack (
@malakaiblxck
, 
@brodyxking
 & 
@snm_buddy
) take on the team of #BestFriends (
@trentylocks
 & 
@sexychuckiet
) & 
@bandidowrestler
 TONIGHT on #AEWDynamite at 8pm ET/7pm CT on TBS",15.0,111.0,588,friendship
The Teddy Bear Ladies - Julie and Amanda,@teddybearladies,May 11,What a lovely bunch.  Repair Shop team just hanging out #teddybearladies #therepairshop #dreamteam #friendship #selfietime #bettertogether,5.0,6.0,398,friendship
JoJo_March61 #OurUnitedRoyalFamily,@Jojo_march61,May 14,"Our Beautiful Royal Ladies dressed in BlueAll a loving Family & All of them each other's best friends  Who Agrees?
#QueenCamilla #PrincessofWales #PrincessAnne #DuchessofEdinburgh #Eurovision2023 #Friendship #royalty #RoyalFamily #United #StrongerTogether #Jojo_march61",17.0,77.0,618,friendship
Smile&Shine,@smileandshine20,May 14,"Temple Run for progress, prosperity, and peace. 
#sundayvibes #friendship",10.0,3.0,52,friendship
Cardiff Demons RLFC,@CardiffDemons,May 12,"Team News 

Here’s our 17 strong squad heading to Warrington for the 
@RugbyLeague9s
 this Sunday

 Victoria Park - WA4 1DG
 14/05/2023
 13:00-16:00

Still some space on the bus, Come and Show Your Support

#WomensRugbyLeague #Nines #SquadAnnouncement #SquadGoals",,3.0,11,friendship
Roy Llowarch,@RoyLlowarch,May 15,"Amazing & Inspirational
Rob Burrow being carried over the line at the Leeds Marathon by Kevin Sinfield. Both men played Rugby for Leeds Rhinos before Rob was struck down with MND 2019   
#runforrob #everyoneneedsafriendlikekevin #friendship #MND #heroesinlife #Heroes #kindness",5.0,4.0,29,friendship
Ann,@skywatcher789,May 13,"""Thanks for the baby brother Ann. I Love Him.... #roughcollies #collies #dogs #dogcelebration #dogsoftwitter #bestfriends #memories",1.0,5.0,20,friendship
Vavie %DDfan™,@VavieC,May 12,Seven years ago #davidduchovny #lacigale #holycow #friendship,2.0,2.0,35,friendship
Sharon Cummings,@Terracegallery,May 13,Best Friends HERE:  https://fineartamerica.com/featured/friendship-art-best-friends-forever-sharon-cummings-sharon-cummings.html… #art #BestFriends #BestFriend #BESTFRIENDS4EVR #friend #friends #friendshipfriday #friendship #FriendsMom #AYearForArt #BuyIntoArt,,40.0,48,friendship
Sgt Maj Norman French,@SgtMajFrench,May 15,"My final brew with Kirky as Academy Sergeant Major. It’s the Army way with the two-year appointment cycle. We insulted each other for an hour. I’m going to miss my mate.
@Kirky_Kirkwood
 
#mates #friendship 
@RMASandhurst
 #brew #coffee",59.0,19.0,903,friendship
Balaji Thotadri,@iam_balaji,May 14,#friendship #values we need teach our kids to be like this ,1.0,7.0,47,friendship
Mark Hughes,@bethelboy9571,May 14,#friendship what a human being Kevin Sinfield is ,1.0,3.0,16,friendship
Ashish Vidyarthi,@AshishVid,May 15,"HANDI MUTTON…THIS IS THE REAL DEAL FROM SILIGURI
Soumyajit Ghosh.. Thank you bandhu for this amazing experience 

#ashishvidyarthi #food #WestBengal #siliguri #friendship",5.0,4.0,76,friendship
Child's Play (Int),@ChildsPlayBooks,May 15,"Happy #InternationalDayOfFamilies

Nearest, dearest, far or away, moments and memories... #family #families #parents #grandparents #carers #brothers #sisters #cousins #aunties #uncles #friends #bestfriends #pets #neighbours everywhere! 
We are family! #Bookswithusallin #FamilyDay",,2.0,5,friendship
Rainbow Education MAT,@RainbowEduMAT,May 15,"At the Rainbow, building strong relationships is at the heart of all we do. We want everyone to feel valued and to enjoy being part of our family.  #friendship #RainbowValues ",,9.0,27,friendship
Maschina,@MaschinaAg,May 15,OMG… I’m such a JDM & Hil and Dee & Jensen friendship stan.  #SaveTheWinchesters #FriendshipGoals,5.0,19.0,38,friendship
Kat Mertz,@Kat_Mertz,May 14,Happy Camp Day! #squadgoals,1.0,2.0,48,friendship
Ángeles M. Pomata,@ampomata,May 13,"This is my painting ""Good Old Friends"".

The original is sold but you can find very nice prints of it here: 
https://fineartamerica.com/featured/good-old-friends-angeles-m-pomata.html…

#art #painting #friendship #arte #artprints #kunst #oilpainting #ArtistOnTwitter #trees #landscape #hills #mountain #stripes #horse #friends #path",12.0,104.0,445,friendship
Eimear O'Hagan,@EimearFreelance,May 14,May we all be as lucky to have a friend like Kevin Sinfield. #MND #RobBurrowLeedsMarathon #friendship,1.0,1.0,29,friendship
Zing,@zingtv,May 12,"#HallyuTime | Jiski ek smile hi hai काफी to brighten up everyone’s day 

Watch #Hwarang, every Mon – Fri at 6 PM only on Zing 
.
.
.
#Hwarang #ParkSeoJoon #ParkHyungSik #V #GoAra #ChoiMinHo #DoJiHan #LeeDaIn #SeoYeaJi #ChoYoonWoo #KimJiSoo #Warriors #Friendship #Love #Romance",7.0,152.0,335,friendship
Michael Lucas,@Michael_LucasSR,May 12,"#TBT “Reflecting on Kol”  
@MrKenMitchell
 #StarTrekFamily #TeamKlingon #FriendsForever #hope #science #EndALS #FanArt (Originally posted July 17, 2018.)",2.0,3.0,14,friendship
Vicky,@Vicky88201582,May 15,Aww who’s seen the photo of Rob Burrow’s been carried over the finish line by Kev Sinfield at the Leeds marathon ?  #friendship,7.0,1.0,32,friendship
Paddy rip louis,@paddyscousedog,May 12,"#flybyfriday remembering Millie Otto & Mac 
@MillieOTLFP
 @OttoPuddles
 @macwhittle
 #bffs ",3.0,4.0,11,friendship
Nici Pedley,@NiciPedley,May 14,Amazing day watching the Rob Burrow Leeds Marathon 2023 - great to see the community coming together to fundraise and support each other #friendship,,,15,friendship
𝐃𝐫 𝗠𝗼𝗻𝗺𝗼𝘆𝘂𝗿𝗶|♡ˢ|JᵒʰⁿAᵇʳᵃʰᵃᵐ,@DrMonmoyuri,May 15,"Prince looking So Charming !!! 

PC Edgar Pinto #TrueFriends #FriendsForever #AnimalLovers",1.0,8.0,19,friendship
