Name,Username,Date_Posted,Tweet,Reply_Count,Retweet_Count,Like_Count,Relations
18 4eva,@MoseleySelenia,Jun 2,Another Amazing Live with this Beautiful Man #obw #fun #williamwhite #friendship #globallove ,,1.0,14,friendship
Tania Crosse,@TaniaCrosse,May 30,"She sacrifices her love for duty -  but can she live with the consequences?   
#Ireland #WW2 #Plymouth #Blitz #saga #suspense #drama #heartbreak #family #friendship http://amzn.to/3fB54vd      
Bk 10 #Devon #series  
£1.99 #KindleUnlimited #paperback #Audio",1.0,55.0,28,friendship
Viking_Beard_Club_UK,@VBCUK_Official,Jun 4," 𝐏𝐫𝐢𝐝𝐞 𝐌𝐨𝐧𝐭𝐡 𝟐𝟎𝟐𝟑 

“Equality means more than passing laws. The struggle is really won in the hearts and minds of the community, where it really counts.”
 – Barbara Gittings

#pride #pridemonth #Pride2023
#beard #beardclub #Brotherhood #friends #friendship #VBCUK",,3.0,5,friendship
Know Your Worth King,@KywkJ,May 30,"One thing I know about women is they hate when men ended things first. You can tell it needed to be done because of how she addressed his girlfriend. The funny thing is, women cut off male friends over a relationship all the time. #bestfriend #friendship #dating #relationships",,,,friendship
Sanctuary Runners Ireland,@SanctuaryRunner,Jun 3,"Looks who’s arrived in Cork!! It’s our wonderful Noel - he’ll be pacing the half marathon tomorrow - getting last minute instructions from the boss 
@hayzor78
  @TheCorkMarathon
 

#RunAsOne #Solidarity #Friendship #Respect #Nowmorethanever",1.0,9.0,32,friendship
Inspiration by John,@LifeWithJohn,Jun 3,"We will be friends 'till we're old and forgetful. Then, we can be new friends. ~ Wonderful when you have friends for life. ~ #TrueFriends",1.0,8.0,16,friendship
Nilanjana Rajawat,@NilanjanaRajaw1,Jun 1,"""Find a group of people who challenge and inspire you, spend a lot of time with them, and it will change your life.""
#Friendship",5.0,8.0,17,friendship
Rhea,@purplewhitish,May 29,"When your co-star turns as your bestest friend 
#HarshadChopda #PranaliRathod #Harshali #ShaheerSheikh #ericafernandes #sharica #yrkkh #krpkab #friendship #friendshipgoals",1.0,5.0,38,friendship
Khalid Imran Khan,@khalidsmarti,May 30,"Friendship goals on another level! They always have each other's backs. True #friendship stands the test of time and challenges. 

#PriyankaChaharChoudhary #PriyAnkit #PriyAnkitWarriors #AnkitGupta",,27.0,68,friendship
Nath.media,@Nath_media,Jun 1,"My friend Lukas and I wanted to spend a few days outdoors but also needed to get some work done. So we decided to rent a simple shelter and to create our own unique coworking space for these days. We have a blast!

#coworkig #friendship #outdoors",,,,friendship
sharon,@sharonL33940258,May 31,"The World Beyond Stephanie’s Head Book 2 in the Stephanie Series Sharon Lopez 
@sharonL33940258
 https://books2read.com/u/4jP6Nk #WolfPackAuthors #friendship #Romance #betrayal #iartg #ian1 #ASMSG #WritingCommunity #readerscommunity #readers #readingcommunity #indieauthor #books",1.0,55.0,39,friendship
"Tails & Bloom Dog Collars, Leads, Pet Tags",@tailsandbloom,May 30,"But I don’t wanna get up mum, 
can it still be the #BankHolidayWeekend ?
@honeyandmac
 @salsichinhas
 

#dogsoftwitter #dogmum #Dachshund #daxie #tot #Tuesday #bestfriends",,3.0,44,friendship
PCT_is_love,@Pctlove016,Jun 4,"The most cutest moment when rizzi shift his chair towards his kaptaana MashaAllah MashaAllah evil eyes off
@babarazam258
 @iMRizwanPak
 
#BabarAzam𓃵 #BabarAzam #Rizwan #MuhammadRizwan 
#Rizbar #rizbar #FRIENDS4EVER #friends #friendship",,1.0,14,friendship
Jenny Kane,@JennyKaneAuthor,May 31,"Continuing my #MillGrange 'Tiny Taster' #blog #series, I'm taking a peep at Winter Fires at Mill Grange

https://jennykane.co.uk/.../tinytaster-winter-fires-at.../…
@AriaFiction
#romcom #series #feelgood #exmoor #friendship #whattoread #booksoftwitter",,5.0,8,friendship
B Roman,@BMoonSinger1,May 30,"#NextChapterPub #IARTG #RTkidsbooks #bullies #friendship #recycling
They all come from silly or sad situations and they all have the same wish: to become glorious stars in the sky. https://allauthor.com/amazon/38006/",,5.0,1,friendship
Andythraxx Mining,@Andythraxx,May 31,"Wrapping up work on the mine with my friend his friend Pioneer Pauly
Full video here: https://youtu.be/Xn9A5xN0QI8
Produced by: @captureyouradventures
#mining #humor #friendship #workday #funnyvideos",,,2,friendship
Oberon The Wheaten,@OberonWheaten,Jun 1,"Pip and I are perfecting the puppy puddle sleeping technique. 

#BFFs #Nap3ForTheDay",1.0,3.0,70,friendship
"Bank of Industry, Nigeria",@BOINigeria,Jun 2,"It's Friday evening and your #bestfriends are coming over. Which of these crime action movies are you watching?

Hearty Congratulations to our clients Greoh Studios, 
@jadeosiberu
 winning big at the Africa Magic Viewers Choice Awards #AMVCA9
 
#TGIF #BOISupports #NollyFund",,3.0,7,friendship
Baby Milk,@BabeMilkk,Jun 1,"Hugs, I appreciate everyone of them.
~
~
~
@OmgItzSqueakers
 #vrc #friendship #VRChatPhotography #furry",1.0,1.0,10,friendship
Er Hemant Soni,@HemantS66112568,Jun 4,"Boy's On Every Trip.. specially my friends

#viralvideo #trendingvideo #Trending #friendship #roadTrip #Tour",,,1,friendship
KEYS - Kilpatrick School,@school_keys,Jun 2,"Lovely friendships are growing in KEYS.
#friendship #relationships #earlyyears #communication #fun 
@Kilpatrickscho1",,3.0,13,friendship
"Lorna Dawson, CBE, FRSE, FRSA",@Soilfit,Jun 1,"@CyclingWorlds
 Scotland House 
@AngusRobertson
 opening of the Scotland house summer evening #friendship #cycling thank you for the invitation 
@JamesHuttonInst
 @SEFARIscot
 - good for green health pan Scotland cycling event across our wonderful countryside & great sport of #cycling",,2.0,3,friendship
Pendleton Youth Soccer,@Pendleton_FC,Jun 1,"2023-24 Pendleton FC Travel Tryouts, June 13th, for Boys and Girls, 2012 - 2013 Birth Year. Continue your son or daughter's soccer journey in a fun competitive player centered environment. Visit our website, http://pendletonsoccer.com
#friendship #community #development",,2.0,2,friendship
Factonia,@Factonia,May 30,"Me & My Bois Argument Like
#Memes #cartoon #childhood #friendship",,,,friendship
Deb,@debbunt,Jun 2,"huge thanks to 
@RainbowJules
 & 
@felixstoweradio
 for giving 
@PeterBe1130
 & me an hour's air time to talk all things #books #dementia #friendship #livingwell #goodmentalhealth #positivity - come & meet us 
@felixstowebook
 on 24 June. Lovely to do a ""Cox and Box"" with 
@woodbridgebks",,6.0,8,friendship
Robin Densmore Fuson,@RobinLFuson,May 29,"You'll love this #contemporaryromance with #mystery and #bestfriends 
A Sparkle of Silver https://amazon.com/dp/B07BD2Q7SP/ref…",,5.0,3,friendship
PCT_is_love,@Pctlove016,Jun 4,"Hayee our rizbar looking so handsome today MashaAllah partners
@babarazam258
 @iMRizwanPak
 
#BabarAzam𓃵 #BabarAzam #Rizwan #MuhammadRizwan #Rizbar #rizbar #FRIENDS4EVER #friendship #friends",,4.0,27,friendship
Stephen The Storyteller,@StephenTheStory,Jun 1,#Writing a new song with friends is a good day indeed. #Tgif #friendship #music #songwriting,,,5,friendship
Twirling Sleepy Book Princess,@Mehsi_Hime,Jun 2,"ARC Review up for Friends of Spirou ★★1/2 stars
https://twirlingbookprincess.com/2023/06/review-for-friends-of-spirou/…
#bookbloggers #blogging #bookreview #review #historicalfiction #graphicnovel #friendship #resistance #booktwt #BookTwitter 
@BlazedRTs
 @_TeamBlogger
 #teamblogger #mombloggersRT 
@GoldenBloggerz",,3.0,2,friendship
seay,@scorpiohyejoo,17h,representing my sectors #squadgoals,,1.0,7,friendship
BobTheCat,@TherapyCatBob,Jun 2,"Yesterday I met a new friend for me 
@FranWaldock
. She was my mums friend and now she belongs to me too. We had a Lovely Time eating in the garden  #friendship #coffeeandcake #catsarefamily #newfriends #CatsOnTwitter #catsofinstagram",8.0,10.0,103,friendship
David Shore,@DShore22,Jun 3,What a great evening! Henley Athletic EOSP #UppaHens #SquadGoals #DoubleWinners #FynnValley,,1.0,14,friendship
Stylish Healing,@StylishHealing,Jun 4,"New!
Super cute Cherry Quartz Earrings 
Check them out on Facebook, Instagram or at this link: 
https://mystylishhealing.myshopify.com/products/cherry-quartz-chip-dangle-earrings…
•
#goldjewelry #earrings #gold #shopping #SocialMedia #shop #gifts #fun #love #friendship #jewelry #fashion #happy #pink #sunday #barbiecore #Barbie",,1.0,3,friendship
Coren Manalo,@itsmeco28,Jun 2,"Yung chineck muna ung cake na inorder with matching video parang shopee and lazada lang ang peg para pag my damage my evidence?

Thank you sissy

Guys support your friends small business, it’s a lot to them

#fyp #fypage #fypviraltwitter #friendship #supportsmallbusiness",,,,friendship
Inspiration by John,@LifeWithJohn,18h,"A (true) friend is someone who knows the song in your heart, and can sing it back to you when you have forgotten the words. ~ There's nothing like a true friend to be there for you. ~ #TrueFriends",,11.0,20,friendship
IAMPIRUS,@iampirus,Jun 4,"That's my haul for the research day. Didn't need any particular one l but glad many people I gifted the ticket got what they needed. #PokemonGO #PokemonGOfriends Spent the event with 
@PoGoMiloUK
 and we had a chill fun event. #friendstime #friendship",3.0,,24,friendship
Steps Coffee,@stepsatsfmoma,Jun 2,"This friend will never let you down.

Like if you agree! #StepsCoffee #FriendshipGoals #StepsAtSFMOMA",,,1,friendship
Deborah Klee,@DeborahKlee,May 31,https://bit.ly/3otwtEo If you enjoy books about #friendship #community and emotional courage then these books have been written for you. Great #BookClub reads.,,3.0,4,friendship
Nice Things by Helena,@NiceThingHelena,Jun 2,"Some people just need to be told 
Available as a greetings card here: https://nicethingsbyhelena.com/products/greetings-card-utterly-wonderful…

#utterlywonderful #wonderfulpeople #celebratefriendship #bestfriend #friendship",,2.0,5,friendship
Thelissa “ T “,@ThelissaTolth,Jun 4,Survived another night. Just making them friendship bracelets. Saturday night…getting crazy #TaylorSwift #TaylorSwiftErasTour #friendship,,,,friendship
Joe Gregory,@JoeGregory100,May 30,"Having only started trying #football herself two years ago, Annie continues to inspire and support other people living with #ParkinsonsDisease to enjoy all that the beautiful game can bring to help #fitness, fun, mutual support and #friendship 

https://mirror.co.uk/sport/football/news/stockport-lioness-annie-booth-parkinsons-30040589…

Our team…",,10.0,23,friendship
⫩⃝• Ali •⫩⃝NHS,@TheMissAliQ,Jun 1,"I’ve just come back from watching the 
@Greatest_Days
 musical 
@TheatreRoyalNew
 love this story so much  (saw The Band a few times!) laughed & cried again.Thanku for the memories &amp; friendships made for life  
Can’t wait for the film  #greatestdays #friendship #thatterforlife",,3.0,11,friendship
Saoirse Doyle,@ladyOfArt123,Jun 1,"Dancing together
 (this is my first time doing an #AnimeArt which I never did before in my life)
#skipandloafer #Dancing #music #friendship",1.0,2.0,7,friendship
Dr Angela Flynn -Refugees Welcome,@angevf,May 31,"GREAT craic this morning. Sound man 
@RM_Heffernan
 
Sorry for beating you in that sprint 
Thanks for showing us the super stretches  #solidarity #friendship #respect 
@CorksRedFM",,4.0,25,friendship
Nikola gee,@GeeNikola,Jun 2,Meeting went really well  I’ve missed her so much and now we can move on! #love #friendship #forgiveness ,6.0,,24,friendship
Tayyab Zahid,@tayyabzahid8330,Jun 2,"The Greatest Thing In The World 
#viral
#friends
#friendship
#tz",,,,friendship
MR TOON BHAI,@Mrtoonbhai,Jun 4,"FRIENDS SPECIAL VEDIO ON YOUTUBE 

#friends 
#Friendship 
@of_perman
 @ShivamV39381203
 @PERMANRECCLUB5
 
@Neelmoni09",,2.0,3,friendship
Jagat,@jagat_app,May 31,"An interesting life is half of mountains, rivers, lakes and seas.

#jagatapp #jagat #zenly #zenlyalternative #friends #couple #friendship #ldr #mapping",,2.0,5,friendship
Stephanie Wood loves the AEGEAN SUN,@AegeanSunSeries,Jun 3,"Escape to #Greece with the AEGEAN SUN series of fun holiday reads and enjoy a little sunshine and shenanigans from the comfort of your armchair!

#holidayreads #beachreads #KU #bookseries 
#holidayideas #newbeginnings #friendship #comedy

https://amzn.to/3JJmcZC ",,12.0,4,friendship
Abhay Maurya,@AbhayMaury71744,May 30,Created with ToonMe app #toonme #friendship #editing,,,,friendship
@toonblurs,·,Jun 2,parappa and lammy oh ueah theyre best friends #friendship,1.0,,1,friendship
East Atlanta Dutch Lions FC,@East_Atl_DLFC,Jun 2,"Your 2023 USL League Two roster!  #SquadGoals
@USLLeagueTwo
 | #PathToPro
@Sportiff_usa
 

#FeelTheRoar",,4.0,8,friendship
The Peter Walsh Show,@peterwalshshow,May 31,Dating someone who dates others! #dating #exclusive #FRIENDS4EVER #friendship,,,,friendship
Mid Day,@mid_day,Jun 2,"#MiddayEntertainment |

Shiv Thakare & Daisy Shah share a bittersweet note of friendship in this funny reel! 

#ShivThakare #DaisyShah #FriendshipGoals #Funny #KhatronKeKhiladi13 #KKK13WithShivThakare 
@ShivThakareTM
 @ShivThakareBB
 @ipsa2408",17.0,132.0,202,friendship
sharon,@sharonL33940258,May 29,"The World Inside Stephanie's Head Book 1 in the Stephanie Series Sharon Lopez 
@sharonL33940258
 https://books2read.com/u/bo8Qq1 #WolfPackAuthors #friendship #Romance #betrayal #iartg #ian1 #ASMSG #WritingCommunity #readerscommunity #readers #readingcommunity #indieauthor #books",,46.0,36,friendship
PeerBie Inc,@peerbie,Jun 2,How it feels when the whole team is on the same page thanks to Peerbie  #SquadGoals #UnitedWeWin,,1.0,2,friendship
Suresh Rathod,@Runningrathod26,May 31,"A good easy 8k run with 
@suneelkoyi
 bhai and post that meeting birthday boy  
@TilakDutt1
 bhai God bless you with lots of joy and success #keepinspiring 
#friendship #joyofrunning #PaceMakers #dreambig 
@manjudb
 @NaguUk",9.0,,35,friendship
Vanita Shukla Hork,@VanitaHork,Jun 1,"Dear Twitter Family

I've been taking a break from Twitter today to fully enjoy my 29th #workanniversary  at my day job Please know that I truly #appreciate you - you are making my dream come true 

Thank you for your #friendship, #kindness and #generosity 

#gratitude",5.0,4.0,10,friendship
Oluwatunmise Shittu,@Oluwatunmi52530,Jun 3,"Don't forget to use the hashtag.
#MunchItSnackTimeContest to enter. We can't wait to see your entries! 
Terms and Conditions Apply. 
#MunchIt #NonStopFun #BFFs",,,,friendship
Lera Blog,@Lerablog1,May 29,"9 reasons why we lose #friends 
#friendship #friend",1.0,,2,friendship
Lamont DeVon Artis II,@LamontArtis,Jun 2,"AcKan Imports, LLC, http://AcKan.net Delivery of Fertilizer - What can AcKan do for you? #Squadgoals",,1.0,,friendship
Brirah Rauf,@brirah_rauf,Jun 1,Best of luck our kaptaana or murshad      #murshad #kap #rizbar #friendsforever #classfellows,,,,friendship
NUF Clobber,@NUF_Clobber,May 31,"We got all sorts! 
10% off everything - Father's Day code:DAD
#nufc inspired #music inspired #aprons #flipflops #bbq #squadgoals #hawaiianshirts more+
http://nuf-clobber.myshopify.com",,2.0,2,friendship
Mobile News 24x7,@Mobilenews24x7,Jun 2,"Samantha shares pic with Vijay Deverakonda, points to their steady friendship https://mobilenews24x7.com/2023/entertainment/samantha-shares-pic-with-vijay-deverakonda-points-to-their-steady-friendship/… #Friendship #Samantha  #Instagram #VijayDeverakonda",,,1,friendship
Deb,@debbunt,Jun 1,"A media fuelled week concludes tomorrow with 
@PeterBe1130
 & me chatting with 
@RainbowJules
 on 
@felixstoweradio
. I fear this sort of stuff is addictive& I need to wean myself off the adrenalin highs! #dementia #friendship #books #slowpuncture #Suffolk  
@felixstowebook",,5.0,5,friendship
Susan Buchanan Author,@Susan_Buchanan,Jun 4,'I was drawn into the story from the very first word on the very first page. The book seemed to develop a hold over me and it was a hold that I wasn’t willing to break.' JUST ONE DAY - SPRING  #ROMANCE #family #friendship #humour #KindleUnlimited https://books2read.com/u/meKG0V,,2.0,2,friendship
Megs Munson,@MunsonMegs,May 30,Cupcake follows Gareth just about everywhere she can  #bestfriends,1.0,,2,friendship
Riddick The Lombax,@riddicklombax,Jun 1,"Happy Birthday to my best friend, Mathilda the Lombax!! 
Mathilda the Lombax belongs to 
@1378Mathilda
 
#riddick #riddicklombax #riddickandzerk #mathilda #nightlombaxfury #happybirthday #bestfriends #bff #bestfriendsforever",1.0,1.0,5,friendship
